source,target,relation,weight
185.117.75.142,185.193.212.137,correlated_with,0.9911
185.117.75.142,185.34.156.165,correlated_with,0.8955
185.117.75.142,185.36.239.246,correlated_with,0.8652
185.117.75.142,185.120.230.46,correlated_with,0.864
185.117.75.142,185.23.73.89,correlated_with,0.8554
185.117.75.142,185.26.103.159,correlated_with,0.8531
185.117.75.142,185.51.236.7,correlated_with,0.8486
185.117.75.142,185.237.115.174,correlated_with,0.8457
185.117.75.142,185.190.38.205,correlated_with,0.839
185.117.75.142,185.25.75.49,correlated_with,0.8384
185.117.75.142,185.98.33.54,correlated_with,0.8373
185.117.75.142,185.71.48.214,correlated_with,0.8311
185.117.75.142,185.216.117.28,correlated_with,0.8305
185.117.75.142,185.93.107.46,correlated_with,0.8241
185.117.75.142,185.137.235.20,correlated_with,0.8217
185.120.230.46,185.149.146.18,correlated_with,0.9987
185.120.230.46,185.34.156.165,correlated_with,0.9869
185.120.230.46,185.216.72.51,correlated_with,0.9471
185.120.230.46,185.61.207.187,correlated_with,0.8985
185.120.230.46,185.128.177.196,correlated_with,0.8952
185.120.230.46,185.193.95.46,correlated_with,0.8796
185.120.230.46,185.167.5.217,correlated_with,0.8735
185.120.230.46,185.75.184.50,correlated_with,0.8716
185.120.230.46,185.219.125.106,correlated_with,0.8198
185.120.230.46,185.70.87.52,correlated_with,0.8167
185.122.92.122,185.193.95.46,correlated_with,0.9476
185.122.92.122,185.52.113.67,correlated_with,0.8953
185.122.92.122,185.187.166.202,correlated_with,0.8608
185.122.92.122,185.72.134.244,correlated_with,0.8553
185.122.92.122,185.154.213.32,correlated_with,0.8416
185.122.92.122,185.145.82.155,correlated_with,0.8405
185.122.92.122,185.163.158.177,correlated_with,0.8392
185.122.92.122,185.33.70.93,correlated_with,0.8367
185.122.92.122,185.193.212.137,correlated_with,0.8346
185.122.92.122,185.137.235.20,correlated_with,0.8249
185.122.92.122,185.152.73.96,correlated_with,0.8199
185.122.92.122,185.141.254.223,correlated_with,0.8174
185.123.239.128,185.33.70.93,correlated_with,0.9986
185.123.239.128,185.208.14.213,correlated_with,0.9682
185.123.239.128,185.225.114.74,correlated_with,0.9451
185.123.239.128,185.34.233.171,correlated_with,0.912
185.123.239.128,185.67.113.173,correlated_with,0.8936
185.123.239.128,185.133.87.177,correlated_with,0.8661
185.123.239.128,185.72.134.244,correlated_with,0.8661
185.123.239.128,185.77.7.203,correlated_with,0.8566
185.123.239.128,185.171.194.97,correlated_with,0.8559
185.123.239.128,185.215.93.181,correlated_with,0.8554
185.123.239.128,185.24.199.124,correlated_with,0.8455
185.123.239.128,185.190.155.244,correlated_with,0.8438
185.123.239.128,185.141.254.223,correlated_with,0.8432
185.123.239.128,185.47.47.214,correlated_with,0.8431
185.123.239.128,185.146.249.18,correlated_with,0.8251
185.123.239.128,185.59.129.57,correlated_with,0.8191
185.123.253.125,185.75.184.50,correlated_with,0.9853
185.123.253.125,185.132.134.169,correlated_with,0.9533
185.123.253.125,185.195.179.177,correlated_with,0.9439
185.123.253.125,185.149.85.166,correlated_with,0.9404
185.123.253.125,185.55.210.114,correlated_with,0.9365
185.123.253.125,185.128.71.14,correlated_with,0.9099
185.123.253.125,185.20.40.68,correlated_with,0.8902
185.123.253.125,185.133.87.177,correlated_with,0.8681
185.123.253.125,185.216.161.47,correlated_with,0.853
185.123.253.125,185.197.210.31,correlated_with,0.8402
185.123.253.125,185.125.149.88,correlated_with,0.8387
185.123.253.125,185.193.22.31,correlated_with,0.8297
185.123.253.125,185.56.177.59,correlated_with,0.8262
185.123.32.60,185.24.123.90,correlated_with,0.9887
185.123.32.60,185.225.114.74,correlated_with,0.9686
185.123.32.60,185.236.137.183,correlated_with,0.9642
185.123.32.60,185.215.4.136,correlated_with,0.9302
185.123.32.60,185.216.38.243,correlated_with,0.9251
185.123.32.60,185.92.44.231,correlated_with,0.9121
185.123.32.60,185.161.105.75,correlated_with,0.9105
185.123.32.60,185.66.250.45,correlated_with,0.9035
185.123.32.60,185.216.161.47,correlated_with,0.8799
185.123.32.60,185.45.210.149,correlated_with,0.8759
185.123.32.60,185.24.199.124,correlated_with,0.8685
185.123.32.60,185.25.75.49,correlated_with,0.8665
185.123.32.60,185.51.236.7,correlated_with,0.8511
185.123.32.60,185.169.78.127,correlated_with,0.8488
185.123.32.60,185.56.102.103,correlated_with,0.8424
185.123.32.60,185.126.45.143,correlated_with,0.8408
185.123.32.60,185.47.47.214,correlated_with,0.8375
185.123.32.60,185.215.93.181,correlated_with,0.8319
185.125.149.88,185.94.249.242,correlated_with,0.9888
185.125.149.88,185.97.8.191,correlated_with,0.9737
185.125.149.88,185.71.48.214,correlated_with,0.9719
185.125.149.88,185.92.117.154,correlated_with,0.923
185.125.149.88,185.234.109.186,correlated_with,0.9013
185.125.149.88,185.213.252.147,correlated_with,0.8741
185.125.149.88,185.172.217.254,correlated_with,0.8739
185.125.149.88,185.193.22.31,correlated_with,0.8597
185.125.149.88,185.232.244.135,correlated_with,0.8579
185.125.149.88,185.42.2.105,correlated_with,0.854
185.125.149.88,185.56.177.59,correlated_with,0.8529
185.125.149.88,185.98.44.203,correlated_with,0.8482
185.125.149.88,185.190.179.136,correlated_with,0.8373
185.125.149.88,185.94.116.159,correlated_with,0.8319
185.126.249.175,185.135.125.129,correlated_with,0.9829
185.126.249.175,185.225.30.107,correlated_with,0.9813
185.126.249.175,185.49.210.34,correlated_with,0.98
185.126.249.175,185.171.194.97,correlated_with,0.9689
185.126.249.175,185.170.154.23,correlated_with,0.9689
185.126.249.175,185.237.115.174,correlated_with,0.9169
185.126.249.175,185.44.201.32,correlated_with,0.8969
185.126.249.175,185.222.206.165,correlated_with,0.8955
185.126.249.175,185.98.44.203,correlated_with,0.893
185.126.249.175,185.137.78.146,correlated_with,0.8892
185.126.249.175,185.133.87.177,correlated_with,0.8763
185.126.249.175,185.203.219.110,correlated_with,0.8694
185.126.249.175,185.163.190.119,correlated_with,0.8539
185.126.249.175,185.202.138.74,correlated_with,0.8247
185.126.249.175,185.190.204.40,correlated_with,0.8167
185.126.249.175,185.70.87.52,correlated_with,0.8145
185.126.36.214,185.147.72.196,correlated_with,0.9792
185.126.36.214,185.26.103.159,correlated_with,0.9732
185.126.36.214,185.71.48.214,correlated_with,0.8858
185.126.36.214,185.55.210.114,correlated_with,0.882
185.126.36.214,185.149.146.18,correlated_with,0.8782
185.126.36.214,185.39.132.50,correlated_with,0.8667
185.126.36.214,185.161.105.75,correlated_with,0.8599
185.126.36.214,185.225.60.214,correlated_with,0.8464
185.126.36.214,185.61.137.78,correlated_with,0.8387
185.126.36.214,185.54.8.26,correlated_with,0.8385
185.126.36.214,185.34.38.82,correlated_with,0.8357
185.126.36.214,185.213.111.11,correlated_with,0.8335
185.126.36.214,185.161.30.79,correlated_with,0.8329
185.126.36.214,185.34.156.165,correlated_with,0.8326
185.126.36.214,185.215.25.154,correlated_with,0.8265
185.126.36.214,185.133.190.107,correlated_with,0.8145
185.126.45.143,185.36.49.229,correlated_with,0.9606
185.126.45.143,185.161.105.75,correlated_with,0.8989
185.126.45.143,185.46.190.237,correlated_with,0.8982
185.126.45.143,185.23.173.126,correlated_with,0.8879
185.126.45.143,185.161.30.79,correlated_with,0.8736
185.126.45.143,185.37.128.174,correlated_with,0.8358
185.126.45.143,185.190.38.205,correlated_with,0.8344
185.126.45.143,185.131.223.67,correlated_with,0.8278
185.126.45.143,185.137.78.146,correlated_with,0.8276
185.126.45.143,185.146.249.18,correlated_with,0.8221
185.126.45.143,185.99.177.93,correlated_with,0.8204
185.126.45.143,185.197.210.31,correlated_with,0.8183
185.126.45.143,185.208.80.176,correlated_with,0.8169
185.127.163.234,185.195.179.177,correlated_with,0.9895
185.127.163.234,185.161.30.79,correlated_with,0.9648
185.127.163.234,185.174.131.242,correlated_with,0.949
185.127.163.234,185.163.158.177,correlated_with,0.8773
185.127.163.234,185.197.210.31,correlated_with,0.8642
185.128.177.196,185.219.125.106,correlated_with,0.9812
185.128.177.196,185.37.128.174,correlated_with,0.9688
185.128.177.196,185.133.190.107,correlated_with,0.9633
185.128.177.196,185.70.28.9,correlated_with,0.9263
185.128.177.196,185.239.18.230,correlated_with,0.9179
185.128.177.196,185.138.225.178,correlated_with,0.9113
185.128.177.196,185.161.30.79,correlated_with,0.906
185.128.177.196,185.213.111.11,correlated_with,0.9055
185.128.177.196,185.34.38.82,correlated_with,0.9033
185.128.177.196,185.180.6.76,correlated_with,0.8838
185.128.177.196,185.90.29.179,correlated_with,0.873
185.128.177.196,185.167.5.217,correlated_with,0.8724
185.128.177.196,185.206.157.62,correlated_with,0.8711
185.128.177.196,185.30.36.174,correlated_with,0.866
185.128.177.196,185.31.17.78,correlated_with,0.8562
185.128.177.196,185.86.59.124,correlated_with,0.8534
185.128.177.196,185.51.168.171,correlated_with,0.8463
185.128.177.196,185.141.89.108,correlated_with,0.8412
185.128.187.230,185.220.29.20,correlated_with,0.9013
185.128.187.230,185.154.253.86,correlated_with,0.8799
185.128.187.230,185.193.22.31,correlated_with,0.8759
185.128.187.230,185.191.246.23,correlated_with,0.8744
185.128.187.230,185.131.223.67,correlated_with,0.8567
185.128.187.230,185.75.184.50,correlated_with,0.8432
185.128.187.230,185.203.219.110,correlated_with,0.8389
185.128.55.132,185.71.48.172,correlated_with,0.9415
185.128.55.132,185.76.201.240,correlated_with,0.8834
185.128.55.132,185.206.157.62,correlated_with,0.8707
185.128.55.132,185.158.239.34,correlated_with,0.8571
185.128.55.132,185.137.78.146,correlated_with,0.8507
185.128.55.132,185.99.177.93,correlated_with,0.8462
185.128.55.132,185.208.80.176,correlated_with,0.8427
185.128.55.132,185.94.116.159,correlated_with,0.824
185.128.55.132,185.171.70.194,correlated_with,0.8171
185.128.55.132,185.161.105.75,correlated_with,0.8169
185.128.71.14,185.190.82.251,correlated_with,0.9995
185.128.71.14,185.36.49.229,correlated_with,0.9392
185.128.71.14,185.57.91.73,correlated_with,0.9366
185.128.71.14,185.98.33.54,correlated_with,0.9285
185.128.71.14,185.197.152.251,correlated_with,0.9009
185.128.71.14,185.55.210.114,correlated_with,0.8687
185.128.71.14,185.231.78.214,correlated_with,0.8601
185.128.71.14,185.132.134.169,correlated_with,0.8519
185.128.71.14,185.153.166.86,correlated_with,0.8372
185.128.71.14,185.48.188.123,correlated_with,0.8264
185.128.71.14,185.92.44.231,correlated_with,0.8228
185.128.71.14,185.52.113.67,correlated_with,0.8227
185.131.223.67,185.26.103.159,correlated_with,0.9908
185.131.223.67,185.47.47.214,correlated_with,0.9819
185.131.223.67,185.215.4.136,correlated_with,0.94
185.131.223.67,185.150.72.38,correlated_with,0.9389
185.131.223.67,185.161.105.75,correlated_with,0.8973
185.131.223.67,185.23.173.126,correlated_with,0.8832
185.131.223.67,185.24.123.90,correlated_with,0.8814
185.131.223.67,185.214.253.81,correlated_with,0.869
185.131.223.67,185.57.217.192,correlated_with,0.8665
185.131.223.67,185.171.194.97,correlated_with,0.8629
185.131.223.67,185.93.107.46,correlated_with,0.8622
185.131.223.67,185.61.207.187,correlated_with,0.8574
185.131.223.67,185.213.138.2,correlated_with,0.8557
185.131.223.67,185.93.246.245,correlated_with,0.846
185.131.223.67,185.163.190.119,correlated_with,0.837
185.132.134.169,185.24.123.90,correlated_with,0.9994
185.132.134.169,185.30.82.148,correlated_with,0.8958
185.132.134.169,185.195.179.177,correlated_with,0.8906
185.132.134.169,185.70.87.52,correlated_with,0.8801
185.132.134.169,185.92.117.154,correlated_with,0.8731
185.132.134.169,185.61.137.78,correlated_with,0.8641
185.132.134.169,185.149.85.166,correlated_with,0.8551
185.132.134.169,185.213.235.36,correlated_with,0.8382
185.132.134.169,185.39.28.43,correlated_with,0.8355
185.132.134.169,185.61.27.56,correlated_with,0.8324
185.132.134.169,185.20.40.68,correlated_with,0.8304
185.132.134.169,185.92.44.231,correlated_with,0.8254
185.132.134.169,185.34.38.82,correlated_with,0.8185
185.133.189.166,185.163.190.119,correlated_with,0.9364
185.133.189.166,185.26.249.46,correlated_with,0.8958
185.133.189.166,185.228.31.57,correlated_with,0.8872
185.133.189.166,185.92.44.231,correlated_with,0.8832
185.133.189.166,185.91.243.149,correlated_with,0.8736
185.133.189.166,185.23.173.126,correlated_with,0.8675
185.133.189.166,185.94.136.164,correlated_with,0.8671
185.133.189.166,185.222.206.165,correlated_with,0.8533
185.133.189.166,185.214.253.81,correlated_with,0.8509
185.133.189.166,185.213.138.2,correlated_with,0.8464
185.133.189.166,185.57.91.73,correlated_with,0.8463
185.133.189.166,185.53.230.203,correlated_with,0.841
185.133.189.166,185.86.59.124,correlated_with,0.8406
185.133.189.166,185.235.206.122,correlated_with,0.8356
185.133.189.166,185.47.47.214,correlated_with,0.8343
185.133.189.166,185.141.254.223,correlated_with,0.8342
185.133.189.166,185.163.158.177,correlated_with,0.8329
185.133.189.166,185.93.246.245,correlated_with,0.8279
185.133.189.166,185.74.236.130,correlated_with,0.8253
185.133.189.166,185.42.2.105,correlated_with,0.8253
185.133.190.107,185.57.128.39,correlated_with,0.9982
185.133.190.107,185.203.219.110,correlated_with,0.9712
185.133.190.107,185.34.38.82,correlated_with,0.9665
185.133.190.107,185.216.72.51,correlated_with,0.9598
185.133.190.107,185.180.176.122,correlated_with,0.9577
185.133.190.107,185.138.225.178,correlated_with,0.9387
185.133.190.107,185.178.237.42,correlated_with,0.9333
185.133.190.107,185.59.129.57,correlated_with,0.8909
185.133.190.107,185.57.91.73,correlated_with,0.8876
185.133.190.107,185.51.236.7,correlated_with,0.872
185.133.190.107,185.51.120.29,correlated_with,0.8435
185.133.190.107,185.92.117.154,correlated_with,0.8224
185.133.87.177,185.205.26.237,correlated_with,0.9284
185.133.87.177,185.213.235.36,correlated_with,0.8968
185.133.87.177,185.67.113.173,correlated_with,0.8962
185.133.87.177,185.190.82.251,correlated_with,0.8683
185.133.87.177,185.170.154.23,correlated_with,0.8613
185.133.87.177,185.187.166.202,correlated_with,0.858
185.133.87.177,185.216.117.28,correlated_with,0.8576
185.133.87.177,185.216.161.47,correlated_with,0.8537
185.133.87.177,185.215.93.181,correlated_with,0.8537
185.133.87.177,185.163.190.119,correlated_with,0.8501
185.133.87.177,185.237.182.122,correlated_with,0.85
185.133.87.177,185.203.219.110,correlated_with,0.8461
185.133.87.177,185.202.197.149,correlated_with,0.8387
185.133.87.177,185.31.17.78,correlated_with,0.8291
185.133.87.177,185.193.212.137,correlated_with,0.8233
185.133.87.177,185.59.129.57,correlated_with,0.8164
185.134.139.250,185.45.210.149,correlated_with,0.955
185.134.139.250,185.86.42.149,correlated_with,0.9541
185.134.139.250,185.59.129.57,correlated_with,0.9443
185.134.139.250,185.163.182.9,correlated_with,0.9102
185.134.139.250,185.59.2.249,correlated_with,0.8805
185.134.139.250,185.69.150.135,correlated_with,0.8787
185.134.139.250,185.200.76.122,correlated_with,0.8786
185.134.139.250,185.161.180.194,correlated_with,0.8725
185.134.139.250,185.20.40.68,correlated_with,0.8646
185.134.139.250,185.212.43.140,correlated_with,0.8567
185.134.139.250,185.141.89.108,correlated_with,0.8548
185.134.139.250,185.167.5.217,correlated_with,0.8541
185.134.139.250,185.235.57.115,correlated_with,0.8534
185.134.139.250,185.145.82.155,correlated_with,0.852
185.134.139.250,185.235.141.114,correlated_with,0.8484
185.134.139.250,185.56.54.78,correlated_with,0.8478
185.134.139.250,185.206.157.62,correlated_with,0.8466
185.134.139.250,185.72.134.244,correlated_with,0.8371
185.134.139.250,185.232.244.135,correlated_with,0.8356
185.134.139.250,185.216.117.28,correlated_with,0.8313
185.134.139.250,185.224.78.70,correlated_with,0.8301
185.134.139.250,185.145.233.177,correlated_with,0.8211
185.134.139.250,185.94.116.159,correlated_with,0.8209
185.134.139.250,185.49.210.34,correlated_with,0.8191
185.134.139.250,185.208.14.213,correlated_with,0.817
185.134.139.250,185.213.138.2,correlated_with,0.8164
185.134.224.144,185.233.163.121,correlated_with,0.9517
185.134.224.144,185.54.92.42,correlated_with,0.9494
185.134.224.144,185.63.17.94,correlated_with,0.9428
185.134.224.144,185.25.22.138,correlated_with,0.9078
185.134.224.144,185.34.233.171,correlated_with,0.8956
185.134.224.144,185.228.31.57,correlated_with,0.8932
185.134.224.144,185.171.194.97,correlated_with,0.8741
185.134.224.144,185.44.201.32,correlated_with,0.8454
185.134.224.144,185.51.120.29,correlated_with,0.8415
185.134.224.144,185.202.197.149,correlated_with,0.8343
185.134.224.144,185.224.78.70,correlated_with,0.8291
185.135.125.129,185.54.92.42,correlated_with,0.9988
185.135.125.129,185.172.217.254,correlated_with,0.9844
185.135.125.129,185.170.154.23,correlated_with,0.9641
185.135.125.129,185.190.38.205,correlated_with,0.9342
185.135.125.129,185.235.114.58,correlated_with,0.8914
185.135.125.129,185.48.188.123,correlated_with,0.8844
185.135.125.129,185.161.30.79,correlated_with,0.869
185.135.125.129,185.180.6.76,correlated_with,0.8479
185.135.125.129,185.237.182.122,correlated_with,0.8437
185.135.125.129,185.197.210.31,correlated_with,0.8359
185.135.125.129,185.50.233.65,correlated_with,0.8256
185.135.125.129,185.153.35.127,correlated_with,0.8248
185.136.245.43,185.77.7.203,correlated_with,0.9794
185.136.245.43,185.190.204.40,correlated_with,0.9653
185.136.245.43,185.190.38.205,correlated_with,0.9595
185.136.245.43,185.163.182.9,correlated_with,0.8895
185.136.245.43,185.24.123.90,correlated_with,0.8809
185.136.245.43,185.37.128.174,correlated_with,0.879
185.136.245.43,185.94.136.164,correlated_with,0.8776
185.136.245.43,185.72.134.244,correlated_with,0.8759
185.136.245.43,185.216.72.51,correlated_with,0.8754
185.136.245.43,185.233.163.121,correlated_with,0.8666
185.136.245.43,185.222.206.165,correlated_with,0.8621
185.136.245.43,185.238.110.49,correlated_with,0.8536
185.136.245.43,185.152.73.96,correlated_with,0.8505
185.136.245.43,185.158.239.34,correlated_with,0.8422
185.136.245.43,185.56.177.59,correlated_with,0.8394
185.136.245.43,185.153.35.127,correlated_with,0.8303
185.136.245.43,185.167.5.217,correlated_with,0.8262
185.137.23.21,185.56.54.78,correlated_with,0.9603
185.137.23.21,185.153.166.86,correlated_with,0.8661
185.137.23.21,185.30.82.148,correlated_with,0.8473
185.137.23.21,185.215.4.136,correlated_with,0.8267
185.137.23.21,185.173.191.93,correlated_with,0.8171
185.137.235.20,185.171.16.121,correlated_with,0.9948
185.137.235.20,185.237.115.174,correlated_with,0.9851
185.137.235.20,185.36.49.229,correlated_with,0.9633
185.137.235.20,185.193.212.137,correlated_with,0.9465
185.137.235.20,185.51.65.126,correlated_with,0.8761
185.137.235.20,185.163.182.9,correlated_with,0.8689
185.137.235.20,185.36.6.224,correlated_with,0.8547
185.137.235.20,185.190.179.136,correlated_with,0.8436
185.137.235.20,185.180.6.76,correlated_with,0.8406
185.137.235.20,185.193.95.46,correlated_with,0.8361
185.137.235.20,185.153.35.127,correlated_with,0.8175
185.137.238.82,185.42.56.187,correlated_with,0.9952
185.137.238.82,185.225.30.107,correlated_with,0.8991
185.137.238.82,185.174.53.151,correlated_with,0.8938
185.137.238.82,185.202.138.74,correlated_with,0.8807
185.137.238.82,185.171.16.121,correlated_with,0.8641
185.137.238.82,185.61.27.56,correlated_with,0.8427
185.137.238.82,185.138.225.178,correlated_with,0.8394
185.137.238.82,185.235.114.58,correlated_with,0.8333
185.137.78.146,185.192.27.102,correlated_with,0.9236
185.137.78.146,185.174.131.242,correlated_with,0.9114
185.137.78.146,185.172.134.196,correlated_with,0.907
185.137.78.146,185.239.18.230,correlated_with,0.9065
185.137.78.146,185.146.30.99,correlated_with,0.8929
185.137.78.146,185.190.82.251,correlated_with,0.8812
185.137.78.146,185.98.44.203,correlated_with,0.865
185.137.78.146,185.57.91.73,correlated_with,0.8555
185.137.78.146,185.75.184.50,correlated_with,0.8547
185.137.78.146,185.94.116.159,correlated_with,0.8484
185.137.78.146,185.238.129.200,correlated_with,0.8422
185.137.78.146,185.158.239.34,correlated_with,0.8418
185.137.78.146,185.163.190.119,correlated_with,0.8372
185.137.78.146,185.30.36.174,correlated_with,0.8304
185.137.78.146,185.208.80.176,correlated_with,0.8301
185.137.78.146,185.153.35.127,correlated_with,0.8299
185.138.182.146,185.91.243.149,correlated_with,0.9693
185.138.182.146,185.151.101.50,correlated_with,0.9538
185.138.182.146,185.90.29.179,correlated_with,0.8946
185.138.182.146,185.141.254.223,correlated_with,0.8931
185.138.182.146,185.203.219.110,correlated_with,0.8888
185.138.182.146,185.202.138.74,correlated_with,0.842
185.138.182.146,185.225.30.107,correlated_with,0.8284
185.138.182.146,185.57.128.39,correlated_with,0.825
185.138.182.146,185.61.137.78,correlated_with,0.823
185.138.225.178,185.215.25.154,correlated_with,0.9978
185.138.225.178,185.161.30.79,correlated_with,0.9715
185.138.225.178,185.34.38.82,correlated_with,0.9688
185.138.225.178,185.235.206.122,correlated_with,0.9129
185.138.225.178,185.145.233.177,correlated_with,0.8995
185.138.225.178,185.51.120.29,correlated_with,0.8803
185.138.225.178,185.197.208.251,correlated_with,0.835
185.138.225.178,185.145.11.211,correlated_with,0.8277
185.138.225.178,185.61.137.78,correlated_with,0.8151
185.140.182.137,185.56.54.78,correlated_with,0.8985
185.140.182.137,185.24.199.124,correlated_with,0.8972
185.140.182.137,185.57.217.192,correlated_with,0.8899
185.140.182.137,185.171.194.97,correlated_with,0.8863
185.140.182.137,185.190.155.244,correlated_with,0.8668
185.140.182.137,185.197.152.251,correlated_with,0.8576
185.140.182.137,185.215.93.181,correlated_with,0.8543
185.140.182.137,185.234.182.178,correlated_with,0.8498
185.140.182.137,185.86.42.149,correlated_with,0.8384
185.140.182.137,185.92.117.154,correlated_with,0.8377
185.140.182.137,185.205.26.237,correlated_with,0.8362
185.140.182.137,185.168.91.211,correlated_with,0.8238
185.140.182.137,185.145.11.211,correlated_with,0.8222
185.140.182.137,185.164.187.233,correlated_with,0.8191
185.141.254.223,185.90.29.179,correlated_with,0.9826
185.141.254.223,185.26.249.46,correlated_with,0.9017
185.141.254.223,185.91.243.149,correlated_with,0.8812
185.141.254.223,185.47.47.214,correlated_with,0.8686
185.141.254.223,185.147.60.161,correlated_with,0.8591
185.141.254.223,185.76.201.240,correlated_with,0.855
185.141.254.223,185.42.2.105,correlated_with,0.8533
185.141.254.223,185.187.166.202,correlated_with,0.8528
185.141.254.223,185.59.129.57,correlated_with,0.8446
185.141.254.223,185.52.220.178,correlated_with,0.8418
185.141.254.223,185.208.14.213,correlated_with,0.8382
185.141.254.223,185.49.210.34,correlated_with,0.8313
185.141.254.223,185.193.95.46,correlated_with,0.8286
185.141.254.223,185.163.158.177,correlated_with,0.8226
185.141.254.223,185.163.190.119,correlated_with,0.8219
185.141.254.223,185.99.177.93,correlated_with,0.8156
185.141.89.108,185.93.143.185,correlated_with,0.9788
185.141.89.108,185.239.18.230,correlated_with,0.9341
185.141.89.108,185.149.85.166,correlated_with,0.9007
185.141.89.108,185.59.2.249,correlated_with,0.8665
185.141.89.108,185.237.115.174,correlated_with,0.8608
185.141.89.108,185.34.38.82,correlated_with,0.8387
185.141.89.108,185.145.82.155,correlated_with,0.838
185.141.89.108,185.235.141.114,correlated_with,0.8344
185.141.89.108,185.47.47.214,correlated_with,0.8335
185.141.89.108,185.63.17.94,correlated_with,0.8297
185.141.89.108,185.86.42.149,correlated_with,0.8293
185.141.89.108,185.224.78.70,correlated_with,0.8267
185.141.89.108,185.72.134.244,correlated_with,0.8231
185.141.89.108,185.238.129.200,correlated_with,0.8223
185.145.11.211,185.39.132.50,correlated_with,0.8899
185.145.11.211,185.46.190.237,correlated_with,0.8711
185.145.11.211,185.215.4.136,correlated_with,0.8577
185.145.11.211,185.216.38.243,correlated_with,0.8573
185.145.11.211,185.213.235.36,correlated_with,0.8497
185.145.11.211,185.147.72.196,correlated_with,0.842
185.145.11.211,185.20.40.68,correlated_with,0.8418
185.145.11.211,185.183.235.70,correlated_with,0.8374
185.145.11.211,185.36.96.89,correlated_with,0.8315
185.145.11.211,185.71.48.172,correlated_with,0.8303
185.145.11.211,185.66.250.45,correlated_with,0.8292
185.145.11.211,185.36.239.246,correlated_with,0.8177
185.145.11.211,185.212.43.140,correlated_with,0.8163
185.145.233.177,185.94.116.159,correlated_with,0.9969
185.145.233.177,185.161.180.194,correlated_with,0.9881
185.145.233.177,185.31.17.78,correlated_with,0.9406
185.145.233.177,185.183.235.70,correlated_with,0.8898
185.145.233.177,185.147.72.196,correlated_with,0.8804
185.145.233.177,185.172.134.196,correlated_with,0.8802
185.145.233.177,185.225.60.214,correlated_with,0.8798
185.145.233.177,185.206.157.62,correlated_with,0.8669
185.145.233.177,185.187.166.202,correlated_with,0.8519
185.145.233.177,185.224.78.70,correlated_with,0.8491
185.145.233.177,185.77.7.203,correlated_with,0.8479
185.145.233.177,185.98.44.203,correlated_with,0.8478
185.145.233.177,185.63.17.94,correlated_with,0.8461
185.145.233.177,185.56.102.103,correlated_with,0.8402
185.145.233.177,185.158.239.34,correlated_with,0.8333
185.145.233.177,185.51.236.7,correlated_with,0.8206
185.145.82.155,185.152.73.96,correlated_with,0.9882
185.145.82.155,185.39.132.50,correlated_with,0.9732
185.145.82.155,185.52.220.178,correlated_with,0.9587
185.145.82.155,185.200.76.122,correlated_with,0.9093
185.145.82.155,185.71.48.172,correlated_with,0.9069
185.145.82.155,185.235.206.122,correlated_with,0.8974
185.145.82.155,185.37.128.174,correlated_with,0.8656
185.145.82.155,185.213.138.2,correlated_with,0.8623
185.145.82.155,185.78.105.29,correlated_with,0.8623
185.145.82.155,185.222.206.165,correlated_with,0.8599
185.145.82.155,185.193.95.46,correlated_with,0.8484
185.146.249.18,185.36.49.229,correlated_with,0.9733
185.146.249.18,185.51.120.29,correlated_with,0.9653
185.146.249.18,185.86.42.149,correlated_with,0.9117
185.146.249.18,185.171.16.121,correlated_with,0.8944
185.146.249.18,185.51.65.126,correlated_with,0.871
185.146.249.18,185.91.243.149,correlated_with,0.8567
185.146.249.18,185.45.210.149,correlated_with,0.854
185.146.249.18,185.50.233.65,correlated_with,0.8525
185.146.249.18,185.213.138.2,correlated_with,0.8485
185.146.249.18,185.237.182.122,correlated_with,0.8411
185.146.249.18,185.98.44.203,correlated_with,0.839
185.146.249.18,185.193.95.46,correlated_with,0.8331
185.146.249.18,185.225.114.74,correlated_with,0.8318
185.146.249.18,185.190.179.136,correlated_with,0.8256
185.146.249.18,185.208.14.213,correlated_with,0.8235
185.146.249.18,185.56.4.36,correlated_with,0.8211
185.146.249.18,185.203.219.110,correlated_with,0.8207
185.146.30.99,185.239.18.230,correlated_with,0.9626
185.146.30.99,185.70.28.9,correlated_with,0.9347
185.146.30.99,185.224.78.70,correlated_with,0.8818
185.146.30.99,185.30.36.174,correlated_with,0.8646
185.146.30.99,185.174.53.151,correlated_with,0.8152
185.147.60.161,185.202.138.74,correlated_with,0.9806
185.147.60.161,185.86.59.124,correlated_with,0.9722
185.147.60.161,185.183.235.70,correlated_with,0.9269
185.147.60.161,185.161.180.194,correlated_with,0.9252
185.147.60.161,185.223.169.132,correlated_with,0.9222
185.147.60.161,185.20.40.68,correlated_with,0.9173
185.147.60.161,185.228.31.57,correlated_with,0.9163
185.147.60.161,185.23.73.89,correlated_with,0.9146
185.147.60.161,185.154.213.32,correlated_with,0.9126
185.147.60.161,185.52.220.178,correlated_with,0.8806
185.147.60.161,185.190.179.136,correlated_with,0.8581
185.147.60.161,185.152.73.96,correlated_with,0.8566
185.147.60.161,185.42.2.105,correlated_with,0.8453
185.147.72.196,185.98.44.203,correlated_with,0.9077
185.147.72.196,185.149.146.18,correlated_with,0.8435
185.147.72.196,185.55.210.114,correlated_with,0.8416
185.147.72.196,185.39.132.50,correlated_with,0.832
185.147.72.196,185.225.30.107,correlated_with,0.8212
